UniqueID,disbursed_amount,asset_cost,ltv,branch_id,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,Employee_code_ID,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,PERFORM_CNS.SCORE.DESCRIPTION,PRI.NO.OF.ACCTS,PRI.ACTIVE.ACCTS,PRI.OVERDUE.ACCTS,PRI.CURRENT.BALANCE,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,SEC.NO.OF.ACCTS,SEC.ACTIVE.ACCTS,SEC.OVERDUE.ACCTS,SEC.CURRENT.BALANCE,SEC.SANCTIONED.AMOUNT,SEC.DISBURSED.AMOUNT,PRIMARY.INSTAL.AMT,SEC.INSTAL.AMT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,AVERAGE.ACCT.AGE,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES,loan_default
622827,63882,73900,89.31,29,15198,45,5898,01/01/1970,Salaried,26/10/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
596759,48849,73121,67.7,29,16365,49,5898,10/03/1981,Self employed,21/10/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
631280,56459,78390,74.24,29,24666,51,5899,16/11/1999,,27/10/2018,3,1622,1,1,0,0,0,0,656,F-Low Risk,11,3,0,96714,138500,138500,0,0,0,0,0,0,19220,0,1,0,0yrs 10mon,1yrs 6mon,4,0
441929,45149,98400,47.56,29,22746,86,5898,12/01/1993,Self employed,16/08/2018,3,1622,1,0,0,1,0,0,624,H-Medium Risk,2,1,0,71895,80000,80000,0,0,0,0,0,0,0,0,1,0,1yrs 2mon,2yrs 1mon,0,0
462746,48878,67802,74.92,29,16365,49,5898,18/07/1998,,24/08/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
626847,47645,66462,74.48,29,16365,49,5906,25/04/1978,Self employed,26/10/2018,3,1622,1,1,0,0,0,0,825,A-Very Low Risk,7,1,0,55289,60000,60000,0,0,0,0,0,0,12250,0,1,0,1yrs 0mon,2yrs 1mon,1,0
535798,51803,78400,68.24,29,15198,45,6057,01/01/1986,Self employed,25/09/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
437375,49403,68150,74.98,29,22746,86,5910,15/12/1985,Salaried,14/08/2018,3,1622,1,1,0,0,0,0,692,E-Low Risk,4,4,0,321147,402722,404654,0,0,0,0,0,0,0,0,1,0,1yrs 1mon,3yrs 0mon,0,1
626918,53103,76900,70.74,29,22746,86,5910,06/08/1978,Self employed,26/10/2018,3,1622,1,1,0,0,0,0,721,D-Very Low Risk,2,1,0,123521,122800,122800,0,0,0,0,0,0,154857,0,1,0,0yrs 2mon,0yrs 5mon,0,1
547662,53103,74600,72.92,29,22746,86,5898,30/03/1994,Self employed,29/09/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
648689,54759,70115,79.16,29,16365,49,5909,01/01/1975,,31/10/2018,3,1622,1,1,0,0,0,0,698,E-Low Risk,6,2,0,22838,60000,60000,0,0,0,0,0,0,9307,0,0,0,1yrs 6mon,3yrs 0mon,0,1
605919,65569,81800,81.91,29,22746,86,5895,01/01/1988,Self employed,23/10/2018,3,1622,1,1,0,0,0,0,825,A-Very Low Risk,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 9mon,0yrs 11mon,0,0
552282,54313,67100,83.31,29,22746,86,5898,01/01/1992,Self employed,30/09/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
634750,71317,100285,72.29,29,16365,49,5897,15/10/1988,Salaried,28/10/2018,3,1622,1,1,0,0,0,0,790,B-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 7mon,0yrs 7mon,0,0
503059,57459,67200,88.1,29,22746,86,5898,11/06/1995,Self employed,12/09/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
467687,33639,69500,50.65,29,15198,45,5916,01/10/1990,Self employed,28/08/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
568107,48878,82000,61.46,29,22746,86,5911,20/11/1990,Salaried,10/10/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
596537,67569,92000,75,29,22746,86,5908,01/01/1979,Self employed,21/10/2018,3,1622,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
595570,56313,80600,71.84,29,22746,86,5898,22/01/1993,Self employed,21/10/2018,3,1622,1,1,0,0,0,0,762,B-Very Low Risk,1,1,0,9982,52208,52208,0,0,0,0,0,0,2523,0,0,0,1yrs 8mon,1yrs 8mon,0,0
601664,21474,74100,30.36,29,22746,86,5898,20/02/1982,Self employed,22/10/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
638828,62747,72100,89.32,29,22746,86,5898,01/01/1972,Self employed,29/10/2018,3,1622,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 2mon,1yrs 2mon,0,0
497954,44049,68800,66.42,29,22746,86,5906,01/08/1995,Self employed,10/09/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
606372,72767,116000,64.27,29,22746,86,5898,28/09/1992,Self employed,23/10/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
634821,54738,71220,78.24,29,16365,49,5898,31/01/1996,Self employed,28/10/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
627076,63332,84200,77.73,29,15198,45,5906,06/12/1992,Salaried,26/10/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
534963,40210,79600,52.76,29,22746,86,5899,13/03/1987,Self employed,25/09/2018,3,1622,1,1,0,0,0,0,669,F-Low Risk,13,7,0,1160247,1266558,1268896,0,0,0,0,0,0,223116,0,5,0,1yrs 0mon,3yrs 0mon,0,0
625154,55659,78900,72.75,29,15198,45,5898,01/01/1972,Self employed,26/10/2018,3,1622,1,1,0,0,0,0,596,I-Medium Risk,7,2,0,580722,585000,585000,0,0,0,0,0,0,0,0,1,0,1yrs 2mon,3yrs 6mon,1,0
634191,50953,72100,72.47,29,22746,86,5898,01/01/1983,Self employed,28/10/2018,3,1622,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
542156,59063,97500,62,29,22746,86,5898,18/01/1995,Salaried,27/09/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
643647,50503,69690,74.9,29,24666,51,5899,25/11/1991,Self employed,30/10/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
590532,38939,103631,38.12,29,16365,49,5898,02/09/1986,Self employed,20/10/2018,3,1622,1,1,0,0,0,0,763,B-Very Low Risk,1,1,0,0,23800,23800,0,0,0,0,0,0,0,0,0,0,1yrs 11mon,1yrs 11mon,0,1
530944,54859,68800,82.27,29,22746,86,5906,13/02/1997,Self employed,24/09/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
531217,54913,71220,79.89,29,16365,49,5899,20/04/1973,Self employed,24/09/2018,3,1622,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,7150,22500,22500,0,0,0,0,0,0,2250,0,1,0,0yrs 5mon,0yrs 5mon,0,0
576511,68369,100285,69,29,16365,49,5895,15/09/1992,Self employed,13/10/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
485086,50378,71900,72.74,29,22746,86,5906,24/02/1976,Salaried,31/08/2018,3,1622,1,1,0,0,0,0,738,C-Very Low Risk,2,2,0,8300,13900,13900,0,0,0,0,0,0,0,0,1,0,2yrs 3mon,4yrs 4mon,0,0
520180,29184,72500,42.34,29,22746,86,5899,08/11/1988,Salaried,20/09/2018,3,1622,1,0,0,1,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,2459,0,0,0,0yrs 9mon,0yrs 9mon,0,0
423815,46849,67702,71.64,29,16365,49,5899,04/02/1982,Self employed,06/08/2018,3,1622,1,0,0,0,1,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
522242,31984,68800,48.69,29,22746,86,5905,04/11/1990,,20/09/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
459577,60713,91900,68.01,29,22746,86,5898,20/06/1987,Salaried,23/08/2018,3,1622,1,1,0,0,0,0,763,B-Very Low Risk,2,2,0,4222,34890,34890,0,0,0,0,0,0,0,0,0,0,0yrs 9mon,1yrs 0mon,0,0
634087,54659,98500,56.85,29,22746,86,5898,01/01/1994,Self employed,28/10/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
535847,52228,69621,77.78,29,16365,49,5898,01/01/1995,Salaried,25/09/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
552406,53385,69621,79.18,29,16365,49,5898,16/01/1962,Self employed,30/09/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
649456,35839,68400,54.09,29,22746,86,5917,24/10/1988,Self employed,31/10/2018,3,1622,1,1,0,0,0,0,825,A-Very Low Risk,7,1,0,140330,150000,150000,0,0,0,0,0,0,24960,0,1,0,0yrs 11mon,2yrs 0mon,1,1
619517,45249,81500,57.06,29,22746,86,5916,01/01/1974,Self employed,25/10/2018,3,1622,1,1,0,0,0,0,640,G-Low Risk,11,0,0,0,0,0,0,0,0,0,0,0,492,0,0,0,0yrs 9mon,4yrs 2mon,0,0
631898,54113,71220,78.77,29,16365,49,5910,01/01/1983,Self employed,27/10/2018,3,1622,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
553813,40494,73800,56.5,29,22746,86,5918,02/06/1988,Self employed,30/09/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
616512,35089,71100,50.98,29,22746,86,5898,01/02/1990,Self employed,25/10/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
546454,72123,154269,47.97,29,16365,49,5906,20/04/2000,,28/09/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
616882,76379,129440,59.72,29,15227,48,5909,23/04/1997,Salaried,25/10/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
597026,53103,73900,73.61,29,22746,86,5898,01/11/1972,Salaried,22/10/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
634483,61413,154269,40.32,29,16365,49,5916,10/04/1994,Salaried,28/10/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
590860,48849,69621,71.1,29,16365,49,5909,28/04/1987,Salaried,20/10/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
594280,65169,99214,66.52,29,16365,49,5898,21/01/1989,Self employed,21/10/2018,3,1622,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
473177,23756,78942,31.96,29,16365,49,5905,23/05/1988,Self employed,29/08/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
620026,59723,75400,82.76,29,15198,45,5910,01/01/1983,Salaried,25/10/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
632739,58959,99214,60.17,29,16365,49,5898,03/09/1994,Self employed,27/10/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
459189,61447,76500,83.01,29,22746,86,5918,31/07/1995,Self employed,23/08/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
440207,67782,91900,75.08,29,22746,86,5898,01/01/1992,Self employed,16/08/2018,3,1622,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,11543,16490,16490,0,0,0,0,0,0,0,0,1,0,0yrs 0mon,0yrs 0mon,0,0
567914,75701,109300,70.95,29,22746,86,5907,12/01/1996,Self employed,10/10/2018,3,1622,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
523240,55013,82932,68.73,29,16365,49,5910,01/01/1999,,20/09/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
607768,58313,79100,75.73,29,22746,86,5898,20/06/1987,Self employed,23/10/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
568483,28179,70400,41.55,29,22746,86,5909,20/11/1989,Self employed,11/10/2018,3,1622,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,7555,17000,17000,0,0,0,0,0,0,0,0,1,0,0yrs 3mon,0yrs 3mon,0,0
553096,70817,98460,73.13,29,15227,48,5895,22/05/1988,Self employed,30/09/2018,3,1622,1,0,0,1,0,0,640,G-Low Risk,1,1,0,3000,13300,13300,0,0,0,0,0,0,1109,0,0,0,3yrs 2mon,3yrs 2mon,0,0
539901,43794,100100,44.96,29,22746,86,5909,01/01/1993,Self employed,26/09/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
649312,42794,73900,59.54,29,22746,86,5899,01/12/1995,Self employed,31/10/2018,3,1622,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
604081,61847,114800,55.31,29,22746,86,5898,19/10/1988,Salaried,23/10/2018,3,1622,1,0,0,1,0,0,706,D-Very Low Risk,1,1,0,145823,150000,150000,0,0,0,0,0,0,3549,0,1,0,0yrs 3mon,0yrs 3mon,0,0
603637,63113,78800,81.85,29,22746,86,5908,04/04/1982,Salaried,23/10/2018,3,1622,1,1,0,0,0,0,706,D-Very Low Risk,2,1,0,87138,160000,160000,0,0,0,0,0,0,9840,0,0,0,3yrs 1mon,3yrs 4mon,0,0
631197,65569,102790,64.6,29,24666,51,5899,01/01/1996,,27/10/2018,3,1622,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
500252,47949,82000,60.49,29,22746,86,5918,15/12/1984,Self employed,11/09/2018,3,1622,1,1,0,0,0,0,825,A-Very Low Risk,3,1,0,114734,150000,150000,0,0,0,0,0,0,13900,0,0,0,0yrs 9mon,1yrs 0mon,0,0
530312,62313,135892,47.17,29,16365,49,5909,07/01/1992,Self employed,23/09/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
609820,55813,72000,79.72,29,22746,86,5898,06/08/1982,Self employed,24/10/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
619533,58659,103400,58.03,29,22746,86,5909,12/03/1994,Salaried,25/10/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
567992,53103,68800,79.07,29,22746,86,5898,20/05/1994,Self employed,10/10/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
622668,60397,73600,84.85,29,15198,45,5898,15/12/1988,Self employed,26/10/2018,3,1622,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
633279,79686,109200,74.18,29,24666,51,5898,24/02/2000,,28/10/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,0
528017,59613,72500,84.69,29,22746,86,5898,10/05/1990,Self employed,22/09/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
541542,58747,80400,75.12,29,22746,86,5898,01/01/1999,,27/09/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
420381,65012,95510,71.72,29,15227,48,5895,01/01/1991,Self employed,03/08/2018,3,1622,1,1,0,0,0,0,661,F-Low Risk,5,1,1,5500,25000,25000,0,0,0,0,0,0,13648,0,0,0,2yrs 8mon,3yrs 6mon,0,0
495512,42694,64300,68.9,29,15198,45,5899,01/01/1991,Self employed,07/09/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
523150,52419,77400,71.32,29,22746,86,5898,13/10/1984,Salaried,20/09/2018,3,1622,1,1,0,0,0,0,647,G-Low Risk,16,5,1,517803,620890,620890,0,0,0,0,0,0,35882,0,3,1,0yrs 10mon,2yrs 9mon,1,0
601879,54659,75090,74.58,29,22746,86,5909,22/01/1995,Salaried,22/10/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
568003,38839,74100,53.98,29,22746,86,5898,25/01/1967,Salaried,10/10/2018,3,1622,1,1,0,0,0,0,783,B-Very Low Risk,3,2,0,347271,516686,516686,0,0,0,0,0,0,3216,0,1,0,1yrs 9mon,4yrs 3mon,0,0
535549,58259,68800,87.21,29,22746,86,5930,01/01/1970,Salaried,25/09/2018,3,1622,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,6868,10990,10990,0,0,0,0,0,0,1374,0,1,0,0yrs 1mon,0yrs 1mon,0,0
436023,46849,74100,65.45,29,22746,86,5910,01/01/1970,Self employed,13/08/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
535906,54659,75400,74.8,29,15198,45,5898,01/01/1979,Self employed,25/09/2018,3,1622,1,1,0,0,0,0,685,E-Low Risk,5,1,0,119206,115000,115000,0,0,0,0,0,0,136295,0,1,0,1yrs 3mon,5yrs 1mon,1,0
467745,48478,69000,73.04,29,15198,45,5905,02/05/1977,Self employed,28/08/2018,3,1622,1,1,0,0,0,0,455,K-High Risk,35,5,2,179514,242700,242700,0,0,0,0,0,0,129667,0,0,0,0yrs 6mon,3yrs 5mon,0,0
481959,55859,76800,75,29,22746,86,5898,01/05/1984,Salaried,31/08/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
509674,60913,103400,60.64,29,22746,86,5899,10/09/1996,Salaried,16/09/2018,3,1622,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
577731,56259,84402,67.53,29,15425,86,5929,20/09/1992,,14/10/2018,3,472,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
535416,51603,80660,64.84,29,15369,45,5927,01/01/1977,Self employed,25/09/2018,3,472,1,1,0,0,0,0,473,K-High Risk,3,2,1,113278,255000,195562,0,0,0,0,0,0,0,0,0,0,2yrs 8mon,3yrs 8mon,0,0
533301,48145,67600,73.96,29,24088,120,5927,14/01/1989,Self employed,24/09/2018,3,472,1,1,0,0,0,0,627,H-Medium Risk,2,2,1,318539,350000,350000,0,0,0,0,0,0,0,0,0,1,0yrs 10mon,1yrs 2mon,0,1
520109,55259,79682,71.53,29,15425,86,5929,18/12/1993,,20/09/2018,3,472,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
634927,86480,140092,64.96,29,22594,49,5929,16/10/1994,Self employed,29/10/2018,3,472,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
603962,81670,140092,61.39,29,22594,49,5929,13/01/1996,Self employed,23/10/2018,3,472,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
643630,66882,97468,69.77,29,15425,86,5929,13/12/1996,Self employed,30/10/2018,3,472,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
619044,66882,103631,65.62,29,22594,49,5929,01/01/1993,Self employed,25/10/2018,3,472,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
646177,73411,108950,70.67,29,24088,120,5929,04/04/1999,,31/10/2018,3,472,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,27347,30000,30000,0,0,0,0,0,0,2540,0,1,0,0yrs 2mon,0yrs 2mon,1,0
552171,61713,101140,61.8,29,15413,45,5929,10/08/1993,Self employed,30/09/2018,3,472,1,0,0,1,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,17256,17000,17000,0,0,0,0,0,0,18598,0,1,0,0yrs 2mon,0yrs 2mon,0,0
638195,90555,162867,56.49,29,22594,49,5929,28/06/2000,,29/10/2018,3,472,1,1,0,0,0,0,815,A-Very Low Risk,2,1,0,0,30000,0,0,0,0,0,0,0,0,0,1,0,1yrs 11mon,3yrs 6mon,0,0
512377,46949,65340,74.38,29,15413,45,5929,25/02/1996,Self employed,17/09/2018,3,472,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
603963,49349,75315,66.39,29,22594,49,5929,01/01/1989,Self employed,23/10/2018,3,472,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
609568,56259,79802,71.43,29,24088,120,5927,05/02/1991,Self employed,24/10/2018,3,472,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
649734,50946,80142,66.27,29,22594,49,5929,01/01/1982,Self employed,31/10/2018,3,472,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
553327,80797,103631,80.67,29,22594,49,5929,10/01/1999,,30/09/2018,3,472,1,1,0,0,0,0,835,A-Very Low Risk,2,1,0,0,15000,512,0,0,0,0,0,0,0,0,0,0,5yrs 5mon,6yrs 8mon,0,1
523917,72817,103631,72.37,29,22594,49,5929,20/04/1995,Self employed,20/09/2018,3,472,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
605440,60453,77756,81.02,29,22594,49,5929,18/06/1991,Self employed,23/10/2018,3,472,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
554120,54013,83432,67.12,29,15425,86,5929,26/02/1996,Self employed,30/09/2018,3,472,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
422618,87989,131845,68.26,29,22594,49,5872,05/04/1995,Self employed,06/08/2018,3,472,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
